span,count,decision,reason
nessa altura => ∅,1,verified_translate,matched_manual_null_rule
∅ => naquela epoca,1,verified_translate,matched_manual_null_rule
macro economicas => macroeconomicas,1,verified_translate,default_translate_fallback
estao dependentes => dependem,1,verified_translate,default_translate_fallback
sao das => estao entre as,1,verified_translate,default_translate_fallback
nos concursos => nas licitacoes,1,verified_translate,default_translate_fallback
dos concursos => das licitacoes,1,verified_translate,default_translate_fallback
para adoptar => a adotar,1,verified_translate,default_translate_fallback
quereria => gostaria,1,verified_translate,default_translate_fallback
longinquo => distante,1,verified_translate,default_translate_fallback
debeis => frageis,1,verified_translate,default_translate_fallback
depauperamento => empobrecimento,1,verified_translate,default_translate_fallback
se impoe => e imperativo,1,verified_translate,default_translate_fallback
sublinho o => destaco a,1,verified_translate,default_translate_fallback
posto em objectivos => dada aos objetivos,1,verified_translate,default_translate_fallback
adstrito => vinculado,1,verified_translate,default_translate_fallback
na rua => nas ruas,1,verified_translate,default_translate_fallback
nalgumas => em algumas,1,verified_translate,default_translate_fallback
frutuosas => frutiferas,1,verified_translate,default_translate_fallback
o paludismo => a malaria,1,verified_translate,default_translate_fallback
ha => e,1,verified_translate,default_translate_fallback
nosso lado => nossa parte,1,verified_translate,default_translate_fallback
∅ => abordagem,1,verified_translate,matched_manual_null_rule
abordagem => ∅,1,verified_translate,matched_manual_null_rule
nao obstante => ainda assim,1,verified_translate,default_translate_fallback
denominar se => ser denominados,1,verified_translate,default_translate_fallback
directivas designar se => diretivas serem designadas,1,verified_translate,default_translate_fallback
∅ => projeto,1,verified_translate,matched_manual_null_rule
projecto => ∅,1,verified_translate,matched_manual_null_rule
ira obter => obtera,1,verified_translate,default_translate_fallback
mergulhar => nos aprofundar,1,verified_translate,default_translate_fallback
temos necessidade => precisamos,1,verified_translate,default_translate_fallback
o modo => a forma,1,verified_translate,default_translate_fallback
intercalar => intermediaria,1,verified_translate,default_translate_fallback
o modo de => como,1,verified_translate,default_translate_fallback
accoes tendentes => acoes destinadas,1,verified_translate,default_translate_fallback
espirito empresarial => empreendedorismo,1,verified_translate,default_translate_fallback
expandir => ∅,1,verified_translate,matched_manual_null_rule
a => expandira,1,verified_translate,default_translate_fallback
a sua monitorizacao => seu monitoramento,1,verified_translate,default_translate_fallback
em flecha => vertiginosamente,1,verified_translate,default_translate_fallback
far se iam sentir numa => seriam sentidos em uma,1,verified_translate,default_translate_fallback
deslocacao a pe numa => caminhada em uma,1,verified_translate,default_translate_fallback
feita => vez,1,verified_translate,default_translate_fallback
por => porque,1,verified_translate,default_translate_fallback
vale mais => e melhor,1,verified_translate,default_translate_fallback
efectivamente que => de fato,1,verified_translate,default_translate_fallback
diminuir => diminuirem,1,verified_translate,default_translate_fallback
ainda para => por,1,verified_translate,default_translate_fallback
se defronta => enfrenta,1,verified_translate,default_translate_fallback
a bracos => lidando,1,verified_translate,matched_manual_progressive_rule
afundamento => colapso,1,verified_translate,default_translate_fallback
rica => rico,1,verified_translate,default_translate_fallback
∅ => estava,1,verified_translate,matched_manual_null_rule
estava a consolidar => consolidando,1,verified_translate,default_translate_fallback
inofensivo => inofensiva,1,verified_translate,default_translate_fallback
abanar => balancar,1,verified_translate,default_translate_fallback
aterrei => pousei,1,verified_translate,default_translate_fallback
si efectuados => ela realizados,1,verified_translate,default_translate_fallback
alarme => alerta,1,verified_translate,default_translate_fallback
focagem => foco,1,verified_translate,default_translate_fallback
lugares => cargos,1,verified_translate,default_translate_fallback
a conceber => concebe la,1,verified_translate,default_translate_fallback
a levar a cabo => realiza la,1,verified_translate,default_translate_fallback
as ajudas comunitarias => os auxilios comunitarios,1,verified_translate,default_translate_fallback
aprovisionamento => abastecimento,1,verified_translate,default_translate_fallback
das ajudas => dos auxilios,1,verified_translate,default_translate_fallback
prende se => esta relacionada,1,verified_translate,default_translate_fallback
tomar => levar,1,verified_translate,default_translate_fallback
das => contra,1,verified_translate,default_translate_fallback
a bem => em prol,1,verified_translate,default_translate_fallback
em especial => especialmente,1,verified_translate,default_translate_fallback
apraz => agrada,1,verified_translate,default_translate_fallback
quando da => na,1,verified_translate,default_translate_fallback
passo em frente => avanco,1,verified_translate,default_translate_fallback
consigo => com o senhor,1,verified_translate,default_translate_fallback
recurso a => uso da,1,verified_translate,default_translate_fallback
que refira => mencionar,1,verified_translate,default_translate_fallback
∅ => saber,1,verified_translate,matched_manual_null_rule
∅ => juntamente com,1,verified_translate,matched_manual_null_rule
grossista como => atacadista quanto,1,verified_translate,default_translate_fallback
retalhista => varejista,1,verified_translate,default_translate_fallback
ver se a => sera vista,1,verified_translate,default_translate_fallback
accao => atuacao,1,verified_translate,default_translate_fallback
sobreponiveis => sobrepostas,1,verified_translate,default_translate_fallback
pretendeu => quis,1,verified_translate,default_translate_fallback
agradecer => agradece,1,verified_translate,default_translate_fallback
referir os meus contributos => mencionar as minhas contribuicoes,1,verified_translate,default_translate_fallback
referir => mencionar,1,verified_translate,default_translate_fallback
∅ => podera,1,verified_translate,matched_manual_null_rule
da birmania => de mianmar,1,verified_translate,default_translate_fallback
a partida => desde o inicio,1,verified_translate,default_translate_fallback
na birmania => em mianmar,1,verified_translate,default_translate_fallback
seio => ambito,1,verified_translate,default_translate_fallback
gozar => usufruir,1,verified_translate,default_translate_fallback
efectiva procura => efetiva busca,1,verified_translate,default_translate_fallback
este alargamento => esta ampliacao,1,verified_translate,default_translate_fallback
o seu contributo => sua contribuicao,1,verified_translate,default_translate_fallback
alfobre => viveiro,1,verified_translate,default_translate_fallback
mini armas => miniarmas,1,verified_translate,default_translate_fallback
estas cimeiras => essas cupulas,1,verified_translate,default_translate_fallback
equitativo => justo,1,verified_translate,default_translate_fallback
equacionasse => considerasse,1,verified_translate,default_translate_fallback
aprendem => aprende,1,verified_translate,default_translate_fallback
mais vale => antes,1,verified_translate,default_translate_fallback
do ozono => de ozonio,1,verified_translate,default_translate_fallback
admira => e de se estranhar,1,verified_translate,default_translate_fallback
ela => elas,1,verified_translate,default_translate_fallback
exprimir => ∅,1,verified_translate,matched_manual_null_rule
∅ => expressar,1,verified_translate,matched_manual_null_rule
desvanecem => ∅,1,verified_translate,matched_manual_null_rule
